html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id,parent_relationships,related_relationships,successor_relationships
,https://ror.org/05a8vs978,PORTUCALEA - Associação Florestal do Grande Porto*pt,active,other,,PORTUCALEA - Associação Florestal do Grande Porto*pt,,,https://portucalea.pt,,portucalea.pt,,,,,,0000 0005 1081 139X,0000 0005 1081 139X,,,Gondomar,Portugal,2738925,,,
,https://ror.org/01mzwqv25,Portugal Football School*en,active,other,,Portugal Football School*en,,PFS*en,https://www.fpf.pt/pt/Institucional/Portugal-Football-School,,,,,,,,0000 0005 0274 0464,0000 0005 0274 0464,,,Cruz Quebrada,Portugal,2271985,https://ror.org/026mcrn69,,
,https://ror.org/009nk6b02,Portuguese Additive Manufacturing Initiative*en,active,other,,Portuguese Additive Manufacturing Initiative*en,,PAMI*en,https://pami.ipleiria.pt,,pami.ipleiria.pt,,,,,,0000 0005 0633 9766,0000 0005 0633 9766,,,Marinha Grande,Portugal,2266703,,https://ror.org/010dvvh94; https://ror.org/01t0p2n85; https://ror.org/04z8k9a98; https://ror.org/02qzfnk68; https://ror.org/01nzkd566,
,https://ror.org/0209md279,Portuguese Clinical Research Infrastructure Network*en,active,other,,Portuguese Clinical Research Infrastructure Network*en,,PtCRIN*en,https://www.ptcrin.pt,,ptcrin.pt,,,,,,0000 0005 0634 096X,0000 0005 0634 096X,,,Lisboa,Portugal,2267057,,,
,https://ror.org/03166ra26,Portuguese microBiological Resources Center Network*en,active,other,,Portuguese microBiological Resources Center Network*en,,PtmBRCN*en,https://www.mbrcn.pt,,mbrcn.pt,,,,,,0000 0005 0634 0994,0000 0005 0634 0994,,,Braga,Portugal,2742032,,,
,https://ror.org/01hpkt650,Portuguese Nuclear Magnetic Resonance Network*en,active,other,,Portuguese Nuclear Magnetic Resonance Network*en,,PTNMR*en,https://ptnmr.web.ua.pt,,ptnmr.web.ua.pt,,,,,,0000 0005 0634 4258,0000 0005 0634 4258,,,Caparica,Portugal,7116497,https://ror.org/00nt41z93,,
,https://ror.org/059fwb810,Portuguese Research Infrastructure of Scientific Collections*en,active,other,,Portuguese Research Infrastructure of Scientific Collections*en,,PRISC*en,https://www.prisc.pt,,prisc.pt,,,,,,0000 0005 0634 1110,0000 0005 0634 1110,,,Lisboa,Portugal,2267057,,,
,https://ror.org/03d5bdh78,Prevenção Rodoviária Portuguesa*pt,active,other,,Prevenção Rodoviária Portuguesa*pt,,PRP*pt,https://prp.pt,,prp.pt,,,,,,0000 0001 2289 1308,0000 0001 2289 1308,Q10353751,Q10353751,Lisboa,Portugal,2267057,,,
,https://ror.org/03myx7b47,ProChild CoLAB*en,active,other,,ProChild CoLAB*en,,,http://prochildcolab.pt,,prochildcolab.pt,,,,,,0000 0004 9337 7308,0000 0004 9337 7308,,,Guimaraes,Portugal,2738752,,,
,https://ror.org/042nafx13,Província Portuguesa da Companhia de Jesus*pt,active,other,,Província Portuguesa da Companhia de Jesus*pt,,,https://pontosj.pt/jesuitas/,,,,,,,,0000 0000 9783 7085,0000 0000 9783 7085,Q109583101,Q109583101,Lisboa,Portugal,2267057,,,
,https://ror.org/057mgfd18,PT OPENSCREEN National Infrastructure for Chemical Biology and Genetics*en,active,other,,PT OPENSCREEN National Infrastructure for Chemical Biology and Genetics*en,,,https://pt-openscreen.pt,,pt-openscreen.pt,,,,,,0000 0005 0633 8931,0000 0005 0633 8931,,,Porto,Portugal,2735943,,,
,https://ror.org/00e58fv15,Rede de Investigação em Biodiversidade e Biologia Evolutiva*pt,active,other,,Rede de Investigação em Biodiversidade e Biologia Evolutiva*pt,,,https://inbio-la.pt,,inbio-la.pt,,,,,,0000 0004 5897 2072,0000 0004 5897 2072,,,Vairao,Portugal,8012927,,,
,https://ror.org/05tw07694,Rede de Investigação sobre Condições de Trabalho*pt,active,other,,Rede de Investigação sobre Condições de Trabalho*pt,,RICOT*pt,https://ricot.com.pt,,ricot.com.pt,,,,,,0000 0005 0634 6392,0000 0005 0634 6392,,,Porto,Portugal,2735943,,,
,https://ror.org/05q9c5395,Rede Nacional de Computação Avançada*pt,active,other,,Rede Nacional de Computação Avançada*pt,,RNCA*pt,https://www.fccn.pt/areas-tecnologicas/computacao/rnca/,,,,,,,,0000 0005 0634 7037,0000 0005 0634 7037,,,Lisboa,Portugal,2267057,https://ror.org/01jjfyf53,,
,https://ror.org/00fem8f23,Rede Nacional de Espectrometria de Massa*pt,active,other,,Rede Nacional de Espectrometria de Massa*pt,,RNEM*pt,http://rnem.fc.ul.pt,,rnem.fc.ul.pt,,,,,,0000 0005 0634 0986,0000 0005 0634 0986,,,Lisboa,Portugal,2267057,https://ror.org/01c27hj86,,
,https://ror.org/01kb0b173,Rede Portuguesa de Monitorização Costeira*pt,active,other,,Rede Portuguesa de Monitorização Costeira*pt,,,https://coastnet.pt,,coastnet.pt,,,,,,0000 0005 0634 4266,0000 0005 0634 4266,,,Lisboa,Portugal,2267057,,,
,https://ror.org/041etnv80,Regia-Douro Park*en,active,other,,Regia-Douro Park*en,,,https://www.regiadouro.com,,regiadouro.com,,,,,,0000 0004 6789 6366,0000 0004 6789 6366,,,Vila Real,Portugal,2732438,,,
,https://ror.org/02fkrnz10,Regional Science Association International*it,active,other,,Regional Science Association International*it,,RSAI*it,http://www.regionalscience.org,,regionalscience.org,,,,,,0000 0004 9416 630X,0000 0004 9416 630X,Q2902878,Q2902878,Angra do Heroismo,Portugal,3373348,,,
,https://ror.org/046athf97,RELACRE - Associação de Laboratórios Acreditados de Portugal*pt,active,other,,RELACRE - Associação de Laboratórios Acreditados de Portugal*pt,,,https://www.relacre.pt,,relacre.pt,,,,,,0000 0005 0336 3517,0000 0005 0336 3517,,,Lisboa,Portugal,2267057,,,
,https://ror.org/00hvyfn28,Research Institute for Environmental Studies*en,active,other,,Research Institute for Environmental Studies*en,,RIES*en,,,,,,,,,0000 0005 1332 946X,0000 0005 1332 946X,,,Parede,Portugal,2265169,,,
,https://ror.org/04z5e6e52,"S. ENERGIA – Agência Regional de Energia para os Concelhos do Barreiro, Moita e Montijo*pt",active,other,S. ENERGIA*pt,"S. ENERGIA – Agência Regional de Energia para os Concelhos do Barreiro, Moita e Montijo*pt",,,https://www.senergia.pt,,senergia.pt,,,,,,0000 0004 6785 5724,0000 0004 6785 5724,,,Barreiro,Portugal,2271071,,,
,https://ror.org/03g24yj40,SANJOTEC Centro Empresarial e Tecnológico de São João da Madeira*pt,active,other,,SANJOTEC Centro Empresarial e Tecnológico de São João da Madeira*pt,,,https://www.sanjotec.com,,sanjotec.com,,,,,,0000 0004 6787 7296,0000 0004 6787 7296,,,São João da Madeira,Portugal,2734484,,,
,https://ror.org/03k07te79,Santa Casa da Misericórdia de Anadia*pt,active,other,,Santa Casa da Misericórdia de Anadia*pt,,SCMA*pt,https://www.misericordiaanadia.pt,,misericordiaanadia.pt,,,,,,0000 0004 5914 2396,0000 0004 5914 2396,Q100715553,Q100715553,Anadia,Portugal,2742908,,,
,https://ror.org/017gpzf77,Santa Casa da Misericórdia de Fafe*pt,active,other,,Santa Casa da Misericórdia de Fafe*pt,,,http://scmfafe.pt,,scmfafe.pt,,,,,,0000 0004 5914 0032,0000 0004 5914 0032,Q100452082,Q100452082,Fafe,Portugal,2739788,,,
,https://ror.org/00dx9kg40,Santa Casa da Misericórdia de Lisboa*pt,active,other,,Santa Casa da Misericórdia de Lisboa*pt,,SCML*pt,https://www.scml.pt,,scml.pt,,,,,,0000 0001 1940 4687,0000 0001 1940 4687,Q10367731,Q10367731,Lisboa,Portugal,2267057,,,
,https://ror.org/02zndhd13,Santa Casa da Misericórdia de Serpa*pt,active,other,,Santa Casa da Misericórdia de Serpa*pt,,SCMS*pt,https://www.scmserpa.pt,,scmserpa.pt,,,,,,0000 0004 5929 2554,0000 0004 5929 2554,Q99732498,Q99732498,Serpa,Portugal,2263049,,,
,https://ror.org/03bqvm492,SciKA-Association for Promotion and Dissemination of Scientific Knowledge*en,active,other,,SciKA-Association for Promotion and Dissemination of Scientific Knowledge*en,,,https://www.scika.org,,scika.org,,,,,,0000 0004 6007 9515,0000 0004 6007 9515,,,Ponte De Lima,Portugal,2736041,,,
,https://ror.org/03pdwzs13,SerQ Centro de Inovação e Competências da Floresta*pt,active,other,,SerQ Centro de Inovação e Competências da Floresta*pt,,,https://www.serq.pt,,serq.pt,,,,,,0000 0004 6787 7317,0000 0004 6787 7317,,,Sertã,Portugal,2262987,,,
,https://ror.org/0168sy579,Serviço de Estrangeiros e Fronteiras*pt,active,other,,Serviço de Estrangeiros e Fronteiras*pt,,SEF*pt,https://www.sef.pt,,sef.pt,,,,,,0000 0001 2221 5334,0000 0001 2221 5334,Q7455919,Q7455919,Barcarena,Portugal,2271140,,,
,https://ror.org/01gwfgg30,SFCOLAB - Smart Farm Collaborative Laboratory*en,active,other,,SFCOLAB - Smart Farm Collaborative Laboratory*en,,,https://www.sfcolab.org,,sfcolab.org,,,,,,0000 0005 1089 1561,0000 0005 1089 1561,,,Torres Vedras,Portugal,2262581,,,
,https://ror.org/045d8n041,Sindicato dos Bancários do Centro*pt,active,other,,Sindicato dos Bancários do Centro*pt,,SBC*pt,https://www.sibace.pt,,sibace.pt,,,,,,0000 0004 7424 6775,0000 0004 7424 6775,,,Coimbra,Portugal,2740637,,,
,https://ror.org/01y5vq430,Sindicato dos Enfermeiros Portugueses*pt,active,other,,Sindicato dos Enfermeiros Portugueses*pt,,SEP*pt,https://www.sep.org.pt,,sep.org.pt,,,,,,0000 0004 8033 2100,0000 0004 8033 2100,,,Lisboa,Portugal,2267057,,,
,https://ror.org/05j2f5w22,Sistema Nacional de Informação de Recursos Hídricos*pt,active,other,,Sistema Nacional de Informação de Recursos Hídricos*pt,,,https://snirh.apambiente.pt,,snirh.apambiente.pt,,,,,,0000 0001 2220 4256,0000 0001 2220 4256,,,Amadora,Portugal,2271772,,,
,https://ror.org/02nvdf845,Sistema Nacional de Informação Geográfica*pt,active,other,,Sistema Nacional de Informação Geográfica*pt,,,https://snig.dgterritorio.gov.pt,,snig.dgterritorio.gov.pt,,,,,,0000 0004 0501 1876,0000 0004 0501 1876,,,Oeiras,Portugal,2265464,https://ror.org/04n0kzv11,,
,https://ror.org/02n54r639,Smart Energy LAB*en,active,other,,Smart Energy LAB*en,,,https://www.smartenergylab.pt,,smartenergylab.pt,,,,,,0000 0004 9337 1678,0000 0004 9337 1678,,,Lisboa,Portugal,2267057,,,
,https://ror.org/046r5vg91,Sociedade Broteriana*pt,active,other,,Sociedade Broteriana*pt,,,,,,,,,,,0000 0000 8567 1639,0000 0000 8567 1639,Q9078538,Q9078538,Coimbra,Portugal,2740637,,,
,https://ror.org/035pqrt53,Sociedade Científica de Pedagogia do Desporto*pt,active,other,,Sociedade Científica de Pedagogia do Desporto*pt,,SCPD*pt,https://www.ipg.pt/scpd/,,,,,,,,0000 0004 8033 2063,0000 0004 8033 2063,,,Rio Maior,Portugal,2263823,,,
,https://ror.org/040ksm610,Sociedade da Língua Portuguesa*pt,active,other,,Sociedade da Língua Portuguesa*pt,,SLP*pt,http://web.ist.utl.pt/~mcasquilho/culture/SLP/,,,,,,,,0000 0005 0628 8161,0000 0005 0628 8161,,,Lisboa,Portugal,2267057,,,
,https://ror.org/04y5gfw04,Sociedade das Ciências Médicas de Lisboa*pt,active,other,,Sociedade das Ciências Médicas de Lisboa*pt,,SCML*pt,http://www.scmed.pt,,scmed.pt,,,,,,0000 0005 1371 1298,0000 0005 1371 1298,Q10372820,Q10372820,Lisboa,Portugal,2267057,,,
,https://ror.org/045btyr58,Sociedade de Ciências Agrárias de Portugal*pt,active,other,,Sociedade de Ciências Agrárias de Portugal*pt,,SCAP*pt,https://scap.pt,,scap.pt,,,,,,0000 0005 0629 2224,0000 0005 0629 2224,Q52609172,Q52609172,Lisboa,Portugal,2267057,,,
,https://ror.org/03kn0h537,Sociedade Ibero-Americana para o Desenvolvimento das Biorrefinarias*pt,active,other,,Sociedade Ibero-Americana para o Desenvolvimento das Biorrefinarias*pt,,SIADEB*pt,http://www.siadeb.org,,siadeb.org,,,,,,0000 0004 5914 0008,0000 0004 5914 0008,,,Lisboa,Portugal,2267057,,,
,https://ror.org/03jxqgs95,Sociedade Portuguesa da Ciência do Solo*pt,active,other,,Sociedade Portuguesa da Ciência do Solo*pt,,SPCS*pt,https://www.spcs.pt,,spcs.pt,,,,,,0000 0005 0629 1838,0000 0005 0629 1838,Q10372768,Q10372768,Lisboa,Portugal,2267057,,,
,https://ror.org/01erw1k48,Sociedade Portuguesa das Doenças do Movimento*pt,active,other,,Sociedade Portuguesa das Doenças do Movimento*pt,,,https://spdmov.org,,spdmov.org,,,,,,0000 0005 0629 1846,0000 0005 0629 1846,,,Lisboa,Portugal,2267057,,,
,https://ror.org/02nyh5931,Sociedade Portuguesa de Anatomia Patológica*pt,active,other,,Sociedade Portuguesa de Anatomia Patológica*pt,,SPAP*pt,https://spap.pt,,spap.pt,,,,,,0000 0004 9340 0168,0000 0004 9340 0168,,,Algés,Portugal,2271985,,,
,https://ror.org/03q0y5n22,Sociedade Portuguesa de Anestesiologia*pt,active,other,,Sociedade Portuguesa de Anestesiologia*pt,,SPA*pt,https://www.spanestesiologia.pt,,spanestesiologia.pt,,,,,,0000 0005 1422 2736,0000 0005 1422 2736,,,Lisboa,Portugal,2267057,,,
,https://ror.org/05e1sg358,Sociedade Portuguesa de Angiologia e Cirurgia Vascular*pt,active,other,,Sociedade Portuguesa de Angiologia e Cirurgia Vascular*pt,,SPACV*pt,https://spacv.org,,spacv.org,,,,,,0000 0004 6416 7045,0000 0004 6416 7045,Q74537497,Q74537497,Matosinhos,Portugal,8010584,,,
,https://ror.org/05v7vr423,Sociedade Portuguesa de Antropologia e Etnologia*pt,active,other,,Sociedade Portuguesa de Antropologia e Etnologia*pt,,SPAE*pt,https://sociedadeportuguesaantropologia.blogspot.com,,sociedadeportuguesaantropologia.blogspot.com,,,,,,0000 0005 0629 1897,0000 0005 0629 1897,,,Porto,Portugal,2735943,,,
,https://ror.org/0137avj42,Sociedade Portuguesa de Astronomia*pt,active,other,,Sociedade Portuguesa de Astronomia*pt,,SPA*pt,http://www.sp-astronomia.pt,,sp-astronomia.pt,,,,,,0000 0005 0629 1918,0000 0005 0629 1918,,,Porto,Portugal,2735943,,,
,https://ror.org/03ag5sy22,Sociedade Portuguesa de Biologia de Plantas*pt,active,other,,Sociedade Portuguesa de Biologia de Plantas*pt,,SPBP*pt,https://spbp.pt,,spbp.pt,,,,,,0000 0005 1439 6453,0000 0005 1439 6453,,,Lisboa,Portugal,2267057,,,
,https://ror.org/00bpqvp39,Sociedade Portuguesa de Biologia do Desenvolvimento*pt,active,other,,Sociedade Portuguesa de Biologia do Desenvolvimento*pt,,SPBD*pt,http://www.spbd.pt,,spbd.pt,,,,,,0000 0004 9338 7653,0000 0004 9338 7653,,,Lisboa,Portugal,2267057,,,
,https://ror.org/01gktc425,Sociedade Portuguesa de Biomecânica*pt,active,other,,Sociedade Portuguesa de Biomecânica*pt,,SPB*pt,https://spbiomecanica.pt,,spbiomecanica.pt,,,,,,0000 0005 0629 1926,0000 0005 0629 1926,,,Aveiro,Portugal,2742611,,,
,https://ror.org/02bpcpj94,Sociedade Portuguesa de Bioquímica*pt,active,other,,Sociedade Portuguesa de Bioquímica*pt,,SPB*pt,http://www.spb.pt,,spb.pt,,,,,,0000 0004 8033 2039,0000 0004 8033 2039,,,Coimbra,Portugal,2740637,,,
,https://ror.org/004y9ds29,Sociedade Portuguesa de Biotecnologia*pt,active,other,,Sociedade Portuguesa de Biotecnologia*pt,,SPBT*pt,https://spbt.com.pt,,spbt.com.pt,,,,,,0000 0005 0629 1934,0000 0005 0629 1934,,,Braga,Portugal,2742032,,,
,https://ror.org/03ga7rm71,Sociedade Portuguesa de Botânica*pt,active,other,,Sociedade Portuguesa de Botânica*pt,,SPB*pt,http://spbotanica.pt,,spbotanica.pt,,,,,,0000 0005 0629 1942,0000 0005 0629 1942,Q115091930,Q115091930,Lisboa,Portugal,2267057,,,
,https://ror.org/05t256516,Sociedade Portuguesa de Cardiologia Veterinária*pt,active,other,,Sociedade Portuguesa de Cardiologia Veterinária*pt,,SPCAV*pt,https://spcav.pt,,spcav.pt,,,,,,0000 0005 0629 1950,0000 0005 0629 1950,,,Lisboa,Portugal,2267057,,,
,https://ror.org/015w8p155,Sociedade Portuguesa de Cefaleias*pt,active,other,,Sociedade Portuguesa de Cefaleias*pt,,SPC*pt,http://www.cefaleias-spc.com,,cefaleias-spc.com,,,,,,0000 0004 9340 0125,0000 0004 9340 0125,,,Amadora,Portugal,2271772,,,
,https://ror.org/01ys43y82,Sociedade Portuguesa de Células Estaminais e Terapia Celular*pt,active,other,,Sociedade Portuguesa de Células Estaminais e Terapia Celular*pt,,SPCE-TC*pt,http://spce-tc.org,,spce-tc.org,,,,,,0000 0004 9339 9910,0000 0004 9339 9910,,,Porto,Portugal,2735943,,,
,https://ror.org/03brtw716,Sociedade Portuguesa de Cerâmica e Vidro*pt,active,other,,Sociedade Portuguesa de Cerâmica e Vidro*pt,,SPCV*pt,https://spcv.org.pt,,spcv.org.pt,,,,,,0000 0005 0629 1969,0000 0005 0629 1969,,,Aveiro,Portugal,2742611,,,
,https://ror.org/02qx1np85,Sociedade Portuguesa de Ciências Cosmetológicas*pt,active,other,,Sociedade Portuguesa de Ciências Cosmetológicas*pt,,SPCC*pt,https://www.spcienciascosmetologicas.org,,spcienciascosmetologicas.org,,,,,,0000 0005 0629 1985,0000 0005 0629 1985,,,Lisboa,Portugal,2267057,,,
,https://ror.org/03kpr8w05,Sociedade Portuguesa de Ciências da Nutrição e Alimentação*pt,active,other,,Sociedade Portuguesa de Ciências da Nutrição e Alimentação*pt,,SPCNA*pt,http://www.spcna.pt,,spcna.pt,,,,,,0000 0004 8515 1253,0000 0004 8515 1253,,,Porto,Portugal,2735943,,,
,https://ror.org/05qnjvk36,Sociedade Portuguesa de Ciências Farmacêuticas*pt,active,other,,Sociedade Portuguesa de Ciências Farmacêuticas*pt,,SPCF*pt,,,,,,,,,0000 0005 0629 2005,0000 0005 0629 2005,,,Lisboa,Portugal,2267057,,,
,https://ror.org/01hyjmc38,Sociedade Portuguesa de Ciências Veterinárias*pt,active,other,,Sociedade Portuguesa de Ciências Veterinárias*pt,,SPCV*pt,https://spcv.pt,,spcv.pt,,,,,,0000 0004 8033 2071,0000 0004 8033 2071,Q90908598,Q90908598,Lisboa,Portugal,2267057,,,
,https://ror.org/03wv9bq39,Sociedade Portuguesa de Cirurgia*pt,active,other,,Sociedade Portuguesa de Cirurgia*pt,,SPCIR*pt,https://www.spcir.com,,spcir.com,,,,,,0000 0004 8033 2047,0000 0004 8033 2047,,,Lisboa,Portugal,2267057,,,
,https://ror.org/04r8cg910,Sociedade Portuguesa de Cirurgia Cardíaca Torácica e Vascular*pt,active,other,,Sociedade Portuguesa de Cirurgia Cardíaca Torácica e Vascular*pt,,SPCCTV*pt,https://www.spcctv.pt,,spcctv.pt,,,,,,0000 0005 1090 3534,0000 0005 1090 3534,,,Lisboa,Portugal,2267057,,,
,https://ror.org/058ytyc05,Sociedade Portuguesa de Défice de Atenção*pt,active,other,,Sociedade Portuguesa de Défice de Atenção*pt,,SPDA*pt,https://spda.pt,,spda.pt,,,,,,0000 0005 0629 2013,0000 0005 0629 2013,,,Coimbra,Portugal,2740637,,,
,https://ror.org/019cppw68,Sociedade Portuguesa de Disfunção Temporomandibular e Dor Orofacial*pt,active,other,,Sociedade Portuguesa de Disfunção Temporomandibular e Dor Orofacial*pt,,SPDOF*pt,https://spdof.pt,,spdof.pt,,,,,,0000 0005 1090 3542,0000 0005 1090 3542,,,Porto,Portugal,2735943,,,
,https://ror.org/0157yfp40,Sociedade Portuguesa de Doenças Metabólicas*pt,active,other,,Sociedade Portuguesa de Doenças Metabólicas*pt,,SPDM*pt,http://www.spdm.org.pt,,spdm.org.pt,,,,,,0000 0005 0629 203X,0000 0005 0629 203X,,,Lisboa,Portugal,2267057,,,
,https://ror.org/023gbj611,Sociedade Portuguesa de Ecologia*pt,active,other,,Sociedade Portuguesa de Ecologia*pt,,SPECO*pt,https://www.speco.pt,,speco.pt,,,,,,0000 0005 0629 2048,0000 0005 0629 2048,,,Lisboa,Portugal,2267057,,,
,https://ror.org/01nhjym26,Sociedade Portuguesa de Electroquímica*pt,active,other,,Sociedade Portuguesa de Electroquímica*pt,,SPE*pt,https://www.electroquimica.pt,,electroquimica.pt,,,,,,0000 0004 8941 8699,0000 0004 8941 8699,,,Coimbra,Portugal,2740637,,,
,https://ror.org/00eg0ep76,Sociedade Portuguesa de Enfermagem Oncológica*pt,active,other,,Sociedade Portuguesa de Enfermagem Oncológica*pt,,SPEO*pt,https://speo.pt,,speo.pt,,,,,,0000 0005 0629 2064,0000 0005 0629 2064,,,Porto,Portugal,2735943,,,
,https://ror.org/0282fcs06,Sociedade Portuguesa de Entomologia*pt,active,other,,Sociedade Portuguesa de Entomologia*pt,,SPEN*pt,,,,,,,,,0000 0005 0629 2072,0000 0005 0629 2072,Q10372773,Q10372773,Lisboa,Portugal,2267057,,,
,https://ror.org/04tdjhc40,Sociedade Portuguesa de Esclerose Múltipla*pt,active,other,,Sociedade Portuguesa de Esclerose Múltipla*pt,,SPEM*pt,https://spem.pt,,spem.pt,,,,,,0000 0005 0629 2080,0000 0005 0629 2080,,,Lisboa,Portugal,2267057,,,
,https://ror.org/04bky9367,Sociedade Portuguesa de Espeleologia*pt,active,other,,Sociedade Portuguesa de Espeleologia*pt,,SPE*pt,https://www.spe.pt/espeleologia/,,,,,,,,0000 0000 8568 6291,0000 0000 8568 6291,,,Lisboa,Portugal,2267057,,,
,https://ror.org/002nfjv61,Sociedade Portuguesa de Estatística*pt,active,other,,Sociedade Portuguesa de Estatística*pt,,SPE*pt,https://www.spestatistica.pt,,spestatistica.pt,,,,,,0000 0001 0271 5796,0000 0001 0271 5796,Q10372776,Q10372776,Lisboa,Portugal,2267057,,,
,https://ror.org/01jhd3147,Sociedade Portuguesa de Estomatologia e Medicina Dentária*pt,active,other,,Sociedade Portuguesa de Estomatologia e Medicina Dentária*pt,,SPEMD*pt,https://www.spemd.pt,,spemd.pt,,,,,,0000 0004 6416 7053,0000 0004 6416 7053,,,Lisboa,Portugal,2267057,,,
,https://ror.org/00pqq3g83,Sociedade Portuguesa de Estudos Rurais*pt,active,other,,Sociedade Portuguesa de Estudos Rurais*pt,,SPER*pt,https://sper.pt,,sper.pt,,,,,,0000 0005 0629 2099,0000 0005 0629 2099,,,Lisboa,Portugal,2267057,,,
,https://ror.org/02qjeza50,Sociedade Portuguesa de Farmacologia*pt,active,other,,Sociedade Portuguesa de Farmacologia*pt,,SPF*pt,https://spfarmacologia.pt,,spfarmacologia.pt,,,,,,0000 0004 8033 208X,0000 0004 8033 208X,,,Lisboa,Portugal,2267057,,,
,https://ror.org/03kx93m19,Sociedade Portuguesa de Filosofia*pt,active,other,,Sociedade Portuguesa de Filosofia*pt,,SPF*pt,https://www.spfil.pt,,spfil.pt,,,,,,0000 0001 2158 3573,0000 0001 2158 3573,,,Lisboa,Portugal,2267057,,,
